id,Name,From,To,Height,Weight,Age,Year,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,TmWin%,score2
collijo01,John Collins,2018,2022,205.74,106.59420695,23.0,2021,ATL,NBA,PF,63,63.0,29.3,6.8,12.2,0.556,1.3,3.3,0.399,5.5,8.9,0.615,0.61,2.7,3.2,0.833,1.9,5.5,7.4,1.2,0.5,1.0,1.3,3.1,17.6,56.89999999999999,14.124098941409864
collijo01,John Collins,2018,2022,205.74,106.59420695,24.0,2022,ATL,NBA,PF,45,45.0,31.6,6.4,11.8,0.539,1.2,3.1,0.393,5.1,8.7,0.591,0.59,2.8,3.5,0.795,1.8,6.2,7.9,2.0,0.7,1.2,1.1,3.1,16.7,48.0,14.47617273824971
colliza01,Zach Collins,2018,2020,210.82,113.3980925,20.0,2018,POR,NBA,C,66,1.0,15.8,1.7,4.4,0.398,0.5,1.7,0.31,1.2,2.7,0.455,0.458,0.4,0.6,0.643,0.7,2.7,3.3,0.8,0.3,0.5,0.9,2.0,4.4,59.8,3.586388564292771
colliza01,Zach Collins,2018,2020,210.82,113.3980925,21.0,2019,POR,NBA,C,77,0.0,17.6,2.5,5.2,0.473,0.5,1.6,0.331,1.9,3.6,0.534,0.523,1.2,1.6,0.746,1.4,2.8,4.2,0.9,0.3,0.9,1.0,2.3,6.6,64.60000000000001,5.655793078555891
collida01,Darren Collison,2010,2022,182.88,79.37866475,24.0,2012,IND,NBA,PG,60,56.0,31.3,3.8,8.7,0.44,0.6,1.6,0.362,3.3,7.2,0.457,0.472,2.1,2.6,0.83,0.5,2.6,3.1,4.8,0.8,0.2,1.9,1.7,10.4,63.6,11.079562316360821
collida01,Darren Collison,2010,2022,182.88,79.37866475,25.0,2013,DAL,NBA,PG,81,47.0,29.3,4.2,8.9,0.471,0.6,1.7,0.353,3.6,7.3,0.498,0.504,3.0,3.4,0.88,0.4,2.3,2.7,5.1,1.2,0.1,2.1,1.7,12.0,50.0,12.795130356891494
collida01,Darren Collison,2010,2022,182.88,79.37866475,26.0,2014,LAC,NBA,PG,80,35.0,25.9,4.1,8.7,0.467,0.9,2.4,0.376,3.2,6.3,0.501,0.518,2.4,2.8,0.857,0.6,1.8,2.4,3.7,1.2,0.2,1.7,1.9,11.4,69.5,10.850442900322836
collida01,Darren Collison,2010,2022,182.88,79.37866475,30.0,2018,IND,NBA,PG,69,64.0,29.2,4.6,9.2,0.495,1.4,3.0,0.468,3.2,6.3,0.508,0.571,1.8,2.1,0.882,0.5,2.0,2.6,5.3,1.3,0.2,1.2,1.8,12.4,58.5,13.403976420707192
collida01,Darren Collison,2010,2022,182.88,79.37866475,31.0,2019,IND,NBA,PG,76,76.0,28.2,4.1,8.7,0.467,1.0,2.6,0.407,3.0,6.1,0.492,0.527,2.1,2.5,0.832,0.5,2.6,3.1,6.0,1.4,0.1,1.6,1.8,11.2,58.5,13.29205391384135
collini01,Nick Collison,2005,2018,208.28,115.66605435000001,24.0,2005,SEA,NBA,C,82,4.0,17.0,2.3,4.3,0.537,0.0,0.0,0.0,2.3,4.3,0.541,0.537,1.0,1.4,0.703,1.9,2.7,4.6,0.4,0.4,0.6,0.8,3.1,5.6,63.4,5.275002315500502
collini01,Nick Collison,2005,2018,208.28,115.66605435000001,29.0,2010,OKC,NBA,C,75,5.0,20.8,2.4,4.1,0.589,0.0,0.1,0.25,2.4,4.1,0.593,0.591,1.0,1.4,0.692,2.0,3.1,5.1,0.5,0.5,0.6,0.8,3.1,5.9,61.0,5.832660556968542
collini01,Nick Collison,2005,2018,208.28,115.66605435000001,30.0,2011,OKC,NBA,C,71,2.0,21.5,1.9,3.4,0.566,0.0,0.0,0.0,1.9,3.4,0.566,0.566,0.8,1.0,0.753,1.7,2.8,4.5,1.0,0.6,0.4,0.8,3.0,4.6,67.10000000000001,5.378499387364166
collini01,Nick Collison,2005,2018,208.28,115.66605435000001,31.0,2012,OKC,NBA,PF,63,0.0,20.7,1.9,3.2,0.597,0.0,0.0,0.0,1.9,3.2,0.6,0.597,0.7,1.0,0.71,1.9,2.5,4.3,1.3,0.5,0.4,1.0,2.4,4.5,71.2,5.579099568156553
collini01,Nick Collison,2005,2018,208.28,115.66605435000001,32.0,2013,OKC,NBA,C,81,2.0,19.5,2.2,3.7,0.595,0.0,0.0,0.0,2.2,3.6,0.603,0.595,0.7,1.0,0.769,1.5,2.6,4.1,1.5,0.6,0.4,0.9,2.4,5.1,73.2,6.160340225108229
collini01,Nick Collison,2005,2018,208.28,115.66605435000001,33.0,2014,OKC,NBA,PF,81,0.0,16.7,1.7,3.0,0.556,0.0,0.2,0.235,1.6,2.8,0.58,0.564,0.8,1.1,0.71,1.4,2.2,3.6,1.3,0.4,0.3,0.9,2.3,4.2,72.0,4.902176196555394
collini01,Nick Collison,2005,2018,208.28,115.66605435000001,34.0,2015,OKC,NBA,PF,66,2.0,16.7,1.6,3.8,0.419,0.2,0.9,0.267,1.4,2.9,0.466,0.451,0.7,1.0,0.692,1.4,2.4,3.8,1.4,0.5,0.4,0.7,2.4,4.1,54.900000000000006,4.75576726884224
collini01,Nick Collison,2005,2018,208.28,115.66605435000001,35.0,2016,OKC,NBA,PF,59,4.0,11.8,0.8,1.8,0.459,0.0,0.0,0.0,0.8,1.8,0.467,0.459,0.4,0.6,0.697,1.2,1.7,2.9,0.9,0.3,0.3,0.8,1.8,2.1,67.10000000000001,2.8369102036044818
coltest01,Steve Colter,1985,1995,190.5,74.84274105,22.0,1985,POR,NBA,PG,78,22.0,18.7,2.8,6.1,0.453,0.3,0.9,0.351,2.4,5.2,0.471,0.48,1.3,1.7,0.754,0.5,1.4,1.9,3.1,1.0,0.1,1.4,1.8,7.1,51.2,7.351452912231187
coltest01,Steve Colter,1985,1995,190.5,74.84274105,23.0,1986,POR,NBA,PG,81,51.0,23.1,3.4,7.4,0.456,0.3,1.0,0.325,3.0,6.3,0.477,0.478,1.7,2.0,0.823,0.5,1.7,2.2,3.2,1.4,0.1,1.4,2.3,8.7,48.8,8.734918449432469
coltest01,Steve Colter,1985,1995,190.5,74.84274105,24.0,1987,TOT,NBA,PG,70,31.0,18.9,2.4,5.7,0.426,0.1,0.2,0.235,2.4,5.4,0.434,0.431,1.2,1.5,0.766,0.3,1.2,1.5,3.0,0.8,0.2,1.0,1.4,6.1,48.0,6.727409605577256
coltest01,Steve Colter,1985,1995,190.5,74.84274105,25.0,1988,TOT,NBA,PG,68,53.0,22.3,3.0,6.5,0.46,0.0,0.1,0.3,2.9,6.3,0.464,0.464,1.1,1.4,0.789,0.9,1.7,2.5,3.8,0.9,0.2,1.3,1.9,7.1,48.0,8.389730527530604
coltest01,Steve Colter,1985,1995,190.5,74.84274105,26.0,1989,WSB,NBA,PG,80,5.0,17.8,2.5,5.7,0.444,0.0,0.3,0.12,2.5,5.4,0.463,0.447,1.6,2.1,0.749,0.8,1.5,2.3,2.8,0.9,0.2,0.8,2.0,6.7,48.8,7.403341133866667
coltest01,Steve Colter,1985,1995,190.5,74.84274105,32.0,1995,CLE,NBA,PG,57,7.0,13.2,1.2,3.0,0.396,0.1,0.6,0.229,1.0,2.4,0.44,0.42,0.9,1.2,0.761,0.2,0.8,1.0,1.8,0.5,0.1,0.6,0.9,3.4,52.400000000000006,3.8650539957222185
conloma01,Marty Conlon,1992,2000,208.28,101.60469088,24.0,1992,SEA,NBA,C,45,1.0,8.5,1.1,2.2,0.475,0.0,0.0,0.0,1.1,2.2,0.475,0.475,0.5,0.7,0.75,0.7,0.8,1.5,0.3,0.2,0.2,0.6,0.9,2.7,57.3,2.343930132591682
connele01,Lester Conner,1983,1995,193.04,81.6466266,28.0,1988,HOU,NBA,PG,52,3.0,7.7,1.0,2.1,0.463,0.0,0.1,0.0,1.0,1.9,0.495,0.463,0.6,0.8,0.78,0.4,0.3,0.7,1.1,0.7,0.0,0.6,0.6,2.5,56.10000000000001,2.9495846792349774
connele01,Lester Conner,1983,1995,193.04,81.6466266,31.0,1991,TOT,NBA,PG,74,4.0,13.6,1.3,2.8,0.464,0.0,0.1,0.0,1.3,2.7,0.475,0.464,0.9,1.3,0.723,0.3,1.2,1.5,2.2,1.1,0.0,0.8,1.0,3.5,48.0,4.881934152906137
connapa01,Pat Connaughton,2016,2022,195.57999999999998,94.80080533,25.0,2018,POR,NBA,SG,82,5.0,18.1,2.0,4.8,0.423,0.9,2.6,0.352,1.1,2.2,0.506,0.518,0.5,0.5,0.841,0.4,1.5,2.0,1.1,0.3,0.3,0.5,1.5,5.4,59.8,4.246470918932802
connapa01,Pat Connaughton,2016,2022,195.57999999999998,94.80080533,26.0,2019,MIL,NBA,SG,61,2.0,20.7,2.7,5.7,0.466,1.1,3.3,0.33,1.6,2.5,0.647,0.56,0.5,0.7,0.725,1.0,3.2,4.2,2.0,0.5,0.4,0.5,1.3,6.9,73.2,7.136908032444468
connapa01,Pat Connaughton,2016,2022,195.57999999999998,94.80080533,27.0,2020,MIL,NBA,SG,67,4.0,18.6,2.0,4.5,0.455,0.8,2.5,0.331,1.2,2.0,0.607,0.547,0.5,0.6,0.775,0.9,3.3,4.2,1.6,0.4,0.5,0.8,1.0,5.4,76.7,5.635137867794454
connapa01,Pat Connaughton,2016,2022,195.57999999999998,94.80080533,28.0,2021,MIL,NBA,SG,69,4.0,22.8,2.4,5.6,0.434,1.5,3.9,0.371,1.0,1.7,0.583,0.565,0.4,0.6,0.775,0.9,3.9,4.8,1.2,0.7,0.3,0.5,1.4,6.8,63.9,6.142770069263473
connapa01,Pat Connaughton,2016,2022,195.57999999999998,94.80080533,29.0,2022,MIL,NBA,SG,49,17.0,27.5,3.7,7.8,0.475,2.3,5.6,0.409,1.4,2.1,0.648,0.623,0.6,0.8,0.811,0.7,3.8,4.5,1.3,1.0,0.3,0.6,1.3,10.3,59.6,8.204751014607622
conlemi01,Mike Conley,2008,2022,185.42,79.37866475,22.0,2010,MEM,NBA,PG,80,80.0,32.1,4.6,10.4,0.445,1.0,2.7,0.387,3.6,7.7,0.464,0.494,1.7,2.3,0.743,0.4,2.0,2.4,5.3,1.4,0.2,2.1,2.2,12.0,48.8,11.93598376308443
conlemi01,Mike Conley,2008,2022,185.42,79.37866475,23.0,2011,MEM,NBA,PG,81,81.0,35.5,5.2,11.8,0.444,1.0,2.7,0.369,4.2,9.1,0.466,0.486,2.2,3.0,0.733,0.4,2.7,3.0,6.5,1.8,0.2,2.2,2.2,13.7,56.10000000000001,14.448925256671124
conlemi01,Mike Conley,2008,2022,185.42,79.37866475,24.0,2012,MEM,NBA,PG,62,61.0,35.1,4.8,11.0,0.433,1.0,2.6,0.377,3.8,8.5,0.45,0.477,2.2,2.5,0.861,0.4,2.2,2.5,6.5,2.2,0.2,2.0,2.1,12.7,62.1,14.394976437167232
conlemi01,Mike Conley,2008,2022,185.42,79.37866475,25.0,2013,MEM,NBA,PG,80,80.0,34.5,5.2,11.8,0.44,1.3,3.7,0.362,3.9,8.1,0.476,0.497,2.9,3.5,0.83,0.5,2.3,2.8,6.1,2.2,0.3,2.4,2.1,14.6,68.30000000000001,14.949020052882968
conlemi01,Mike Conley,2008,2022,185.42,79.37866475,26.0,2014,MEM,NBA,PG,73,73.0,33.5,6.3,14.1,0.45,1.4,4.0,0.361,4.9,10.1,0.484,0.5,3.1,3.8,0.815,0.6,2.4,2.9,6.0,1.5,0.2,2.1,1.9,17.2,61.0,15.96542206293253
conlemi01,Mike Conley,2008,2022,185.42,79.37866475,27.0,2015,MEM,NBA,PG,70,70.0,31.8,5.6,12.6,0.446,1.5,4.0,0.386,4.1,8.6,0.473,0.506,3.1,3.6,0.859,0.4,2.6,3.0,5.4,1.3,0.2,2.2,2.0,15.8,67.10000000000001,14.642226157092098
conlemi01,Mike Conley,2008,2022,185.42,79.37866475,28.0,2016,MEM,NBA,PG,56,56.0,31.4,5.3,12.4,0.422,1.4,3.8,0.363,3.9,8.6,0.449,0.478,3.4,4.1,0.834,0.5,2.5,2.9,6.1,1.2,0.3,1.5,1.8,15.3,51.2,15.299734160739572
conlemi01,Mike Conley,2008,2022,185.42,79.37866475,29.0,2017,MEM,NBA,PG,69,68.0,33.2,6.7,14.6,0.46,2.5,6.1,0.408,4.2,8.6,0.497,0.545,4.6,5.3,0.859,0.4,3.0,3.5,6.3,1.3,0.3,2.3,1.8,20.5,52.400000000000006,18.608667997250446
conlemi01,Mike Conley,2008,2022,185.42,79.37866475,32.0,2020,UTA,NBA,PG,47,41.0,29.0,4.9,12.1,0.409,2.0,5.4,0.375,2.9,6.6,0.437,0.494,2.4,3.0,0.827,0.7,2.5,3.2,4.4,0.8,0.1,2.0,2.2,14.4,61.1,11.999089149635273
conlemi01,Mike Conley,2008,2022,185.42,79.37866475,33.0,2021,UTA,NBA,PG,51,51.0,29.4,5.6,12.5,0.444,2.7,6.6,0.412,2.9,6.0,0.479,0.552,2.4,2.8,0.852,0.7,2.8,3.5,6.0,1.4,0.2,1.9,1.9,16.2,72.2,15.552156235768454
conlemi01,Mike Conley,2008,2022,185.42,79.37866475,34.0,2022,UTA,NBA,PG,45,45.0,28.6,5.0,10.9,0.455,2.4,5.7,0.428,2.5,5.2,0.485,0.567,1.9,2.3,0.825,0.6,2.4,3.0,5.3,1.1,0.2,1.7,1.8,14.2,58.8,13.502694740313077
cookbr01,Brian Cook,2004,2012,205.74,106.14061458,25.0,2006,LAL,NBA,PF,81,46.0,19.0,3.2,6.3,0.511,0.4,1.0,0.429,2.8,5.3,0.527,0.546,1.0,1.2,0.832,1.1,2.3,3.4,0.9,0.5,0.4,0.8,2.5,7.9,54.900000000000006,6.357181218673295
cookbr01,Brian Cook,2004,2012,205.74,106.14061458,26.0,2007,LAL,NBA,PF,65,24.0,15.7,2.8,6.3,0.453,0.7,1.8,0.4,2.1,4.5,0.474,0.51,0.5,0.7,0.723,0.9,2.4,3.3,1.0,0.4,0.4,0.8,2.1,6.9,51.2,5.2549975230419115
cookbr01,Brian Cook,2004,2012,205.74,106.14061458,27.0,2008,TOT,NBA,PF,51,2.0,12.3,1.7,4.6,0.376,0.8,2.3,0.374,0.9,2.3,0.378,0.468,0.4,0.4,0.905,0.5,1.6,2.1,0.5,0.3,0.2,0.8,1.8,4.7,48.0,2.9683546570195847
cookqu01,Quinn Cook,2017,2021,185.42,81.6466266,25.0,2019,GSW,NBA,PG,74,10.0,14.3,2.8,5.9,0.465,1.1,2.7,0.405,1.7,3.2,0.515,0.557,0.3,0.4,0.769,0.3,1.8,2.1,1.6,0.3,0.0,0.7,1.2,6.9,69.5,5.518385734524939
cookqu01,Quinn Cook,2017,2021,185.42,81.6466266,26.0,2020,LAL,NBA,PG,44,1.0,11.5,2.1,4.9,0.425,0.7,1.9,0.365,1.4,2.9,0.465,0.498,0.3,0.3,0.786,0.3,0.9,1.2,1.1,0.3,0.0,0.8,0.6,5.1,73.2,3.6475625899047466
cookda02,Daequan Cook,2008,2013,195.57999999999998,92.98643585,21.0,2009,MIA,NBA,SF,75,4.0,24.4,3.2,8.6,0.375,2.0,5.3,0.387,1.2,3.3,0.356,0.494,0.7,0.7,0.875,0.3,2.3,2.5,0.9,0.5,0.1,0.6,1.7,9.1,52.400000000000006,5.544773950436901
cookda02,Daequan Cook,2008,2013,195.57999999999998,92.98643585,22.0,2010,MIA,NBA,SG,45,3.0,15.4,1.8,5.6,0.32,0.9,2.8,0.317,0.9,2.8,0.323,0.399,0.5,0.6,0.84,0.2,1.6,1.8,1.0,0.3,0.2,0.5,1.1,5.0,57.3,3.437856459577236
cookda02,Daequan Cook,2008,2013,195.57999999999998,92.98643585,23.0,2011,OKC,NBA,SG,43,0.0,13.9,1.8,4.2,0.436,1.5,3.6,0.422,0.3,0.6,0.519,0.616,0.4,0.5,0.8,0.2,1.5,1.7,0.5,0.3,0.0,0.4,1.2,5.6,67.10000000000001,3.556089824033896
cookda02,Daequan Cook,2008,2013,195.57999999999998,92.98643585,24.0,2012,OKC,NBA,SG,57,22.0,17.4,1.9,5.2,0.368,1.4,4.0,0.346,0.5,1.2,0.441,0.502,0.2,0.4,0.636,0.2,1.9,2.1,0.3,0.4,0.2,0.3,1.2,5.5,71.2,3.2967068290187616
cookda02,Daequan Cook,2008,2013,195.57999999999998,92.98643585,25.0,2013,TOT,NBA,SG,49,1.0,9.0,1.0,3.4,0.305,0.5,1.9,0.286,0.5,1.6,0.329,0.383,0.2,0.2,0.75,0.1,1.1,1.2,0.4,0.2,0.1,0.3,0.5,2.8,48.0,1.7879741395188145
cookda01,Darwin Cook,1981,1989,190.5,83.46099608,23.0,1982,NJN,NBA,PG,82,17.0,25.5,4.7,9.8,0.482,0.1,0.4,0.226,4.6,9.4,0.492,0.486,1.4,2.0,0.728,0.6,1.3,1.9,3.9,1.8,0.3,2.1,2.4,11.0,53.7,10.359184515398558
cookda01,Darwin Cook,1981,1989,190.5,83.46099608,24.0,1983,NJN,NBA,PG,82,47.0,32.0,5.4,12.0,0.449,0.1,0.5,0.211,5.3,11.6,0.459,0.453,2.3,3.0,0.769,0.9,2.0,2.9,5.5,2.4,0.6,2.9,2.6,13.2,59.8,13.45807894026836
cookda01,Darwin Cook,1981,1989,190.5,83.46099608,25.0,1984,NJN,NBA,PG,82,31.0,22.8,3.7,8.4,0.443,0.1,0.6,0.239,3.6,7.8,0.457,0.451,1.2,1.5,0.754,0.6,1.3,1.9,4.3,2.0,0.4,1.7,2.2,8.7,54.900000000000006,9.74728091943643
cookda01,Darwin Cook,1981,1989,190.5,83.46099608,26.0,1985,NJN,NBA,PG,58,9.0,18.3,3.7,7.8,0.468,0.0,0.4,0.087,3.6,7.4,0.488,0.47,0.8,0.9,0.87,0.4,1.2,1.6,2.8,1.3,0.2,1.3,1.7,8.2,51.2,7.784270409095113
cookda01,Darwin Cook,1981,1989,190.5,83.46099608,28.0,1987,WSB,NBA,SG,82,2.0,17.3,3.2,7.6,0.426,0.0,0.3,0.087,3.2,7.3,0.439,0.428,1.0,1.3,0.796,0.6,1.2,1.8,1.8,1.2,0.2,1.2,1.7,7.5,51.2,6.190804141749857
cookda01,Darwin Cook,1981,1989,190.5,83.46099608,30.0,1989,TOT,NBA,SG,66,4.0,17.3,3.3,7.2,0.456,0.1,0.6,0.195,3.2,6.6,0.481,0.464,1.0,1.2,0.808,0.5,1.1,1.6,1.9,1.1,0.2,1.3,1.8,7.7,48.0,6.469035913397627
cookje01,Jeff Cook,1980,1988,208.28,97.52235955,23.0,1980,PHO,NBA,PF,66,0.0,13.7,2.0,4.2,0.469,0.0,0.0,0.0,2.0,4.1,0.474,0.469,1.6,2.0,0.806,1.4,2.3,3.7,1.3,0.4,0.3,1.1,1.5,5.5,67.10000000000001,5.597755206017621
cookje01,Jeff Cook,1980,1988,208.28,97.52235955,24.0,1981,PHO,NBA,SF,79,0.0,27.7,3.6,7.8,0.464,0.0,0.1,0.0,3.6,7.7,0.468,0.464,1.3,2.0,0.645,2.2,3.8,5.9,2.5,1.0,0.7,1.8,3.0,8.5,69.5,8.727133874858826
cookje01,Jeff Cook,1980,1988,208.28,97.52235955,25.0,1982,PHO,NBA,PF,76,22.0,17.1,2.0,4.7,0.422,0.0,0.0,0.0,2.0,4.7,0.424,0.422,1.2,1.8,0.664,1.5,2.5,4.0,1.3,0.5,0.3,1.1,2.3,5.1,56.10000000000001,5.055753519104217
cookje01,Jeff Cook,1980,1988,208.28,97.52235955,26.0,1983,TOT,NBA,PF,75,22.0,17.8,2.0,4.1,0.487,0.0,0.0,0.0,2.0,4.0,0.492,0.487,1.1,1.4,0.76,1.6,2.9,4.5,1.4,0.5,0.4,1.4,2.4,5.0,48.0,5.511340494295809
cookje01,Jeff Cook,1980,1988,208.28,97.52235955,28.0,1985,TOT,NBA,PF,72,5.0,17.9,1.9,3.9,0.495,0.0,0.0,0.0,1.9,3.9,0.496,0.495,0.7,0.9,0.734,1.7,2.7,4.4,0.9,0.4,0.3,0.7,2.8,4.5,48.0,4.822577199680478
coopemi01,Michael Cooper,1979,1990,195.57999999999998,77.1107029,23.0,1980,LAL,NBA,SG,82,0.0,24.1,3.7,7.0,0.524,0.1,0.2,0.25,3.6,6.8,0.534,0.529,1.4,1.7,0.776,1.2,1.6,2.8,2.7,1.0,0.5,1.7,2.6,8.8,73.2,8.658808446417094
coopemi01,Michael Cooper,1979,1990,195.57999999999998,77.1107029,24.0,1981,LAL,NBA,SG,81,0.0,32.4,4.0,8.1,0.491,0.0,0.2,0.211,3.9,7.8,0.499,0.494,1.4,1.8,0.785,1.5,2.7,4.1,4.1,1.6,1.0,2.0,3.1,9.4,65.9,10.837733078232667
coopemi01,Michael Cooper,1979,1990,195.57999999999998,77.1107029,25.0,1982,LAL,NBA,SG,76,14.0,28.9,5.0,9.8,0.517,0.0,0.2,0.118,5.0,9.5,0.526,0.518,1.8,2.3,0.813,1.1,2.4,3.5,3.0,1.6,0.8,2.0,2.8,11.9,69.5,11.086623957396924
coopemi01,Michael Cooper,1979,1990,195.57999999999998,77.1107029,26.0,1983,LAL,NBA,SG,82,3.0,26.2,3.2,6.1,0.535,0.1,0.3,0.238,3.2,5.8,0.548,0.54,1.2,1.6,0.785,1.0,2.3,3.3,3.8,1.4,0.6,1.6,2.5,7.8,70.7,9.735490630363417
coopemi01,Michael Cooper,1979,1990,195.57999999999998,77.1107029,27.0,1984,LAL,NBA,SG,82,9.0,29.1,3.3,6.7,0.497,0.5,1.5,0.314,2.9,5.2,0.549,0.532,1.9,2.3,0.838,0.6,2.5,3.2,5.9,1.4,0.8,1.8,3.3,9.0,65.9,12.548767827160072
coopemi01,Michael Cooper,1979,1990,195.57999999999998,77.1107029,28.0,1985,LAL,NBA,SG,82,20.0,26.7,3.4,7.2,0.465,0.4,1.5,0.285,2.9,5.7,0.513,0.495,1.4,1.6,0.865,0.7,2.4,3.1,5.2,1.1,0.6,1.9,2.5,8.6,75.6,10.865187379056385
coopemi01,Michael Cooper,1979,1990,195.57999999999998,77.1107029,29.0,1986,LAL,NBA,SG,82,15.0,27.7,3.3,7.4,0.452,0.8,2.0,0.387,2.6,5.4,0.476,0.504,1.8,2.1,0.865,0.5,2.4,3.0,5.7,1.1,0.5,1.8,2.9,9.2,75.6,11.780322020321675
coopemi01,Michael Cooper,1979,1990,195.57999999999998,77.1107029,30.0,1987,LAL,NBA,SG,82,2.0,27.5,3.9,9.0,0.438,1.1,2.8,0.385,2.8,6.2,0.461,0.498,1.5,1.8,0.851,0.7,2.4,3.1,4.5,1.0,0.5,1.2,2.4,10.5,79.3,10.98313194398188
coopemi01,Michael Cooper,1979,1990,195.57999999999998,77.1107029,31.0,1988,LAL,NBA,SG,61,8.0,29.4,3.1,7.9,0.392,0.9,2.9,0.32,2.2,5.0,0.434,0.451,1.6,1.9,0.858,0.8,2.9,3.7,4.7,1.1,0.4,1.7,2.2,8.7,75.6,10.200026879046472
coopemi01,Michael Cooper,1979,1990,195.57999999999998,77.1107029,32.0,1989,LAL,NBA,SG,80,13.0,24.3,2.7,6.2,0.431,1.0,2.6,0.381,1.7,3.6,0.468,0.512,1.0,1.2,0.871,0.4,2.0,2.4,3.9,0.9,0.4,1.2,2.3,7.3,69.5,8.49840128942811
coopemi01,Michael Cooper,1979,1990,195.57999999999998,77.1107029,33.0,1990,LAL,NBA,SG,80,10.0,23.1,2.4,6.2,0.387,0.6,2.0,0.318,1.8,4.2,0.42,0.438,1.0,1.2,0.883,0.7,2.1,2.8,2.7,0.8,0.5,1.1,2.6,6.4,76.8,6.746331743071355
coopewa01,Wayne Cooper,1979,1992,208.28,99.79032140000001,26.0,1983,POR,NBA,C,80,60.0,26.2,4.0,9.0,0.443,0.0,0.1,0.0,4.0,9.0,0.446,0.443,1.7,2.5,0.685,2.7,5.0,7.6,1.5,0.3,1.7,2.0,4.0,9.7,56.10000000000001,8.496599090589308
coopewa01,Wayne Cooper,1979,1992,208.28,99.79032140000001,27.0,1984,POR,NBA,C,81,38.0,20.5,3.8,8.2,0.459,0.0,0.1,0.0,3.8,8.1,0.463,0.459,2.3,2.8,0.804,2.2,3.7,5.9,0.9,0.3,1.3,1.4,3.0,9.8,58.5,8.097536149369002
coopewa01,Wayne Cooper,1979,1992,208.28,99.79032140000001,28.0,1985,DEN,NBA,C,80,78.0,25.4,5.1,10.7,0.472,0.0,0.0,0.0,5.1,10.7,0.473,0.472,2.0,2.9,0.685,2.9,5.0,7.9,1.1,0.4,2.5,1.9,3.8,12.1,63.4,9.84699807076169
coopewa01,Wayne Cooper,1979,1992,208.28,99.79032140000001,29.0,1986,DEN,NBA,C,78,78.0,27.1,5.4,11.6,0.466,0.0,0.1,0.429,5.4,11.5,0.466,0.467,2.2,2.8,0.795,2.4,5.4,7.8,1.0,0.5,2.9,1.5,4.0,13.1,57.3,10.536895703984614
coopewa01,Wayne Cooper,1979,1992,208.28,99.79032140000001,31.0,1988,DEN,NBA,C,45,32.0,19.2,2.6,6.0,0.437,0.0,0.0,0.0,2.6,6.0,0.439,0.437,1.1,1.5,0.746,2.2,3.8,6.0,0.7,0.3,2.1,1.3,3.2,6.4,65.9,5.83247703181789
coopewa01,Wayne Cooper,1979,1992,208.28,99.79032140000001,32.0,1989,DEN,NBA,C,79,72.0,23.6,2.8,5.6,0.495,0.0,0.1,0.25,2.8,5.6,0.498,0.497,1.0,1.3,0.745,2.7,5.2,7.8,1.0,0.5,2.7,0.9,3.8,6.6,53.7,7.61325709968576
coopewa01,Wayne Cooper,1979,1992,208.28,99.79032140000001,33.0,1990,POR,NBA,C,79,0.0,14.9,1.7,3.8,0.454,0.0,0.0,0.0,1.7,3.8,0.458,0.454,0.3,0.5,0.641,1.5,2.8,4.3,0.6,0.2,1.2,0.5,2.7,3.8,72.0,3.9489582717641345
coopewa01,Wayne Cooper,1979,1992,208.28,99.79032140000001,34.0,1991,POR,NBA,C,67,1.0,11.1,0.9,2.2,0.393,0.0,0.0,0.0,0.9,2.1,0.396,0.393,0.5,0.6,0.786,0.8,2.0,2.8,0.3,0.1,0.9,0.3,1.8,2.2,76.8,2.650249053438612
copelch01,Chris Copeland,2013,2016,205.74,108.40857643000001,28.0,2013,NYK,NBA,PF,56,13.0,15.4,3.3,6.8,0.479,1.1,2.5,0.421,2.2,4.3,0.513,0.557,1.1,1.5,0.759,0.6,1.5,2.1,0.5,0.3,0.2,0.9,1.9,8.7,65.9,5.475200088489459
copelch01,Chris Copeland,2013,2016,205.74,108.40857643000001,29.0,2014,IND,NBA,SF,41,0.0,6.5,1.3,2.9,0.47,0.8,1.9,0.418,0.5,0.9,0.579,0.611,0.2,0.3,0.714,0.2,0.6,0.8,0.4,0.1,0.2,0.3,0.9,3.7,68.30000000000001,2.4682047594984526
corbity01,Tyrone Corbin,1986,2001,198.12,95.2543977,24.0,1987,TOT,NBA,SF,63,15.0,18.6,2.5,6.0,0.409,0.0,0.1,0.25,2.5,6.0,0.411,0.411,1.4,2.0,0.734,1.4,2.0,3.4,1.5,0.9,0.1,1.0,2.0,6.4,48.0,5.870095385849587
corbity01,Tyrone Corbin,1986,2001,198.12,95.2543977,25.0,1988,TOT,NBA,SF,84,5.0,20.7,3.1,6.3,0.49,0.0,0.1,0.167,3.0,6.2,0.493,0.49,1.3,1.6,0.797,1.5,2.7,4.2,1.4,0.9,0.2,1.2,2.2,7.4,48.0,6.8486465351618175
corbity01,Tyrone Corbin,1986,2001,198.12,95.2543977,26.0,1989,PHO,NBA,SF,77,30.0,21.5,3.2,5.9,0.54,0.0,0.0,0.0,3.2,5.9,0.542,0.54,1.8,2.3,0.788,2.3,2.9,5.2,1.5,1.1,0.2,1.2,2.9,8.2,67.10000000000001,8.352014069010515
