id,Name,From,To,Height,Weight,Age,Year,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,score2
oubreke01,Kelly Oubre Jr.,2016,2022,200.66,92.07925111,21.0,2017,WAS,NBA,SF,12,0.0,15.3,2.2,5.1,0.426,0.9,2.5,0.367,1.3,2.6,0.484,0.516,0.6,0.8,0.7,0.8,1.6,2.3,0.3,0.8,0.4,0.6,3.2,5.8,4.194629948401567
oubreke01,Kelly Oubre Jr.,2016,2022,200.66,92.07925111,22.0,2018,WAS,NBA,SF,6,1.0,24.7,3.0,8.0,0.375,0.7,3.2,0.211,2.3,4.8,0.483,0.417,2.7,3.0,0.889,0.2,3.7,3.8,0.7,1.0,0.5,0.8,2.7,9.3,7.1911463022942765
outlabo01,Bo Outlaw,1994,2008,203.2,95.2543977,25.0,1997,LAC,NBA,PF,3,0.0,22.0,2.0,3.7,0.545,0.0,0.3,0.0,2.0,3.3,0.6,0.545,1.0,3.3,0.3,2.0,2.7,4.7,1.3,0.3,0.7,1.0,1.7,5.0,5.562536584968364
outlabo01,Bo Outlaw,1994,2008,203.2,95.2543977,27.0,1999,ORL,NBA,PF,4,0.0,20.8,1.5,2.5,0.6,0.0,0.0,0.0,1.5,2.5,0.6,0.6,1.5,3.3,0.462,0.8,3.0,3.8,0.5,0.3,2.0,1.5,2.3,4.5,4.04420586581131
outlabo01,Bo Outlaw,1994,2008,203.2,95.2543977,29.0,2001,ORL,NBA,PF,4,4.0,33.5,4.0,6.5,0.615,0.0,0.0,0.0,4.0,6.5,0.615,0.615,0.5,2.8,0.182,2.8,7.8,10.5,2.3,1.3,1.5,2.3,3.8,8.5,10.81530826975038
outlabo01,Bo Outlaw,1994,2008,203.2,95.2543977,31.0,2003,PHO,NBA,C,6,0.0,11.7,0.2,1.7,0.1,0.0,0.0,0.0,0.2,1.7,0.1,0.1,0.3,0.7,0.5,1.0,1.2,2.2,0.8,0.2,0.2,1.0,3.2,0.7,1.4956274926957804
outlabo01,Bo Outlaw,1994,2008,203.2,95.2543977,32.0,2004,MEM,NBA,PF,4,0.0,15.3,0.0,1.8,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.5,1.0,0.5,0.3,0.8,1.0,1.5,0.5,0.5,0.8,2.3,0.5,2.1741954386497495
owensbi01,Billy Owens,1992,2001,203.2,99.79032140000001,22.0,1992,GSW,NBA,PF,4,4.0,39.3,7.5,14.3,0.526,0.0,0.0,0.0,7.5,14.3,0.526,0.526,4.3,6.8,0.63,3.3,5.0,8.3,3.3,2.0,0.5,1.5,3.5,19.3,17.400925221402268
owensbi01,Billy Owens,1992,2001,203.2,99.79032140000001,24.0,1994,GSW,NBA,PF,3,3.0,42.3,8.3,16.7,0.5,0.0,0.3,0.0,8.3,16.3,0.51,0.5,3.0,4.0,0.75,4.0,6.0,10.0,4.3,1.3,0.7,2.3,3.7,19.7,18.519354712063592
owensbi01,Billy Owens,1992,2001,203.2,99.79032140000001,26.0,1996,SAC,NBA,SF,4,4.0,32.8,3.8,8.5,0.441,0.0,1.0,0.0,3.8,7.5,0.5,0.441,0.8,1.5,0.5,1.3,5.3,6.5,3.5,1.0,0.3,2.8,4.3,8.3,9.306508367577626
outlatr01,Travis Outlaw,2004,2014,205.74,95.2543977,24.0,2009,POR,NBA,SF,6,0.0,28.3,3.5,11.0,0.318,0.7,2.7,0.25,2.8,8.3,0.34,0.348,1.3,2.0,0.667,0.3,2.7,3.0,0.5,0.8,0.7,0.8,1.7,9.0,4.8895554734129325
owensto01,Tom Owens,1972,1983,208.28,97.52235955,28.0,1978,POR,NBA,C,6,0.0,33.3,6.3,11.5,0.551,0.0,0.0,0.0,6.3,11.5,0.551,0.551,2.5,3.5,0.714,2.2,4.3,6.5,4.3,0.8,1.2,1.2,5.0,15.2,15.615107696922859
owensto01,Tom Owens,1972,1983,208.28,97.52235955,29.0,1979,POR,NBA,C,3,0.0,26.7,5.0,10.3,0.484,0.0,0.0,0.0,5.0,10.3,0.484,0.484,1.7,2.7,0.625,3.0,3.3,6.3,1.7,1.3,0.3,2.3,5.3,11.7,9.590703084705693
owensto01,Tom Owens,1972,1983,208.28,97.52235955,30.0,1980,POR,NBA,C,3,0.0,27.7,4.7,8.7,0.538,0.0,0.0,0.0,4.7,8.7,0.538,0.538,1.7,2.7,0.625,4.3,2.7,7.0,0.7,0.3,0.7,1.7,4.7,11.0,9.000224735542718
oyedeol01,Olumide Oyedeji,2001,2003,208.28,108.8621688,20.0,2002,SEA,NBA,C,3,0.0,5.7,1.3,1.7,0.8,0.0,0.0,0.0,1.3,1.7,0.8,0.8,0.3,1.7,0.2,1.3,0.7,2.0,0.3,0.0,0.0,0.3,0.7,3.0,3.310272656104731
pacejo01,Joe Pace,1977,1978,208.28,99.79032140000001,24.0,1978,WSB,NBA,C,9,0.0,5.8,0.8,1.1,0.7,0.0,0.0,0.0,0.8,1.1,0.7,0.0,1.2,1.7,0.733,0.6,1.7,2.2,0.1,0.1,0.7,0.6,1.9,2.8,3.1886468235465912
paddige01,Gerald Paddio,1991,1994,200.66,92.98643585,27.0,1993,SEA,NBA,SF,9,0.0,3.3,0.8,1.6,0.5,0.0,0.1,0.0,0.8,1.4,0.538,0.5,0.0,0.0,0.0,0.1,0.2,0.3,0.4,0.2,0.1,0.2,0.1,1.6,1.5185299391665612
packro01,Robert Pack,1992,2004,187.96,81.6466266,22.0,1992,POR,NBA,PG,14,0.0,3.7,0.3,1.3,0.222,0.0,0.0,0.0,0.3,1.3,0.222,0.222,0.2,0.3,0.75,0.1,0.3,0.4,0.5,0.4,0.1,0.2,0.7,0.8,1.0654349267178957
packro01,Robert Pack,1992,2004,187.96,81.6466266,24.0,1994,DEN,NBA,PG,12,0.0,27.7,4.0,9.8,0.407,0.5,1.7,0.3,3.5,8.2,0.429,0.432,3.3,4.6,0.709,0.4,1.9,2.3,4.3,1.5,0.5,3.8,3.4,11.8,10.138653455069061
packro01,Robert Pack,1992,2004,187.96,81.6466266,32.0,2002,MIN,NBA,PG,3,0.0,3.3,0.3,1.7,0.2,0.0,0.3,0.0,0.3,1.3,0.25,0.2,0.3,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.7,1.0,0.8445515574467002
packro01,Robert Pack,1992,2004,187.96,81.6466266,33.0,2003,NOH,NBA,PG,4,0.0,10.5,1.5,3.3,0.462,0.0,0.0,0.0,1.5,3.3,0.462,0.462,0.8,0.8,1.0,0.0,0.3,0.3,1.0,0.0,0.0,0.3,2.3,3.8,3.2092694395583097
padgesc01,Scott Padgett,2000,2007,205.74,108.8621688,23.0,2000,UTA,NBA,PF,8,0.0,7.4,0.8,2.0,0.375,0.4,1.1,0.333,0.4,0.9,0.429,0.469,0.0,0.0,0.0,0.4,1.8,2.1,0.6,0.1,0.3,0.5,1.3,1.9,1.9621577986049143
padgesc01,Scott Padgett,2000,2007,205.74,108.8621688,25.0,2002,UTA,NBA,PF,4,0.0,11.8,1.5,3.3,0.462,0.0,0.8,0.0,1.5,2.5,0.6,0.462,1.0,1.3,0.8,1.8,1.8,3.5,0.5,0.3,0.3,1.3,1.5,4.0,4.030915627491479
padgesc01,Scott Padgett,2000,2007,205.74,108.8621688,26.0,2003,UTA,NBA,PF,4,0.0,13.3,2.0,4.8,0.421,0.5,1.8,0.286,1.5,3.0,0.5,0.474,0.3,0.5,0.5,1.5,0.8,2.3,1.0,0.8,0.0,1.3,1.5,4.8,3.802577675684562
padgesc01,Scott Padgett,2000,2007,205.74,108.8621688,27.0,2004,HOU,NBA,PF,4,0.0,3.5,0.5,1.3,0.4,0.3,0.8,0.333,0.3,0.5,0.5,0.5,0.0,0.0,0.0,0.3,0.5,0.8,0.0,0.3,0.3,0.3,0.3,1.3,1.4679677712818988
padgesc01,Scott Padgett,2000,2007,205.74,108.8621688,28.0,2005,HOU,NBA,PF,7,4.0,15.6,1.3,3.4,0.375,0.7,1.7,0.417,0.6,1.7,0.333,0.479,0.3,0.3,1.0,1.3,1.4,2.7,0.6,0.4,0.3,0.4,2.6,3.6,3.255783811470789
padgesc01,Scott Padgett,2000,2007,205.74,108.8621688,29.0,2006,NJN,NBA,PF,3,0.0,3.0,0.3,0.7,0.5,0.0,0.3,0.0,0.3,0.3,1.0,0.5,0.3,0.7,0.5,0.7,0.3,1.0,0.0,0.3,0.0,0.0,1.0,1.0,1.8249365283264376
pachuza01,Zaza Pachulia,2004,2019,210.82,122.4699399,23.0,2008,ATL,NBA,C,7,0.0,15.0,1.0,3.6,0.28,0.0,0.1,0.0,1.0,3.4,0.292,0.28,2.1,3.0,0.714,1.3,1.6,2.9,0.3,0.3,0.0,1.3,3.1,4.1,3.185400095219678
pachuza01,Zaza Pachulia,2004,2019,210.82,122.4699399,24.0,2009,ATL,NBA,C,11,1.0,23.6,2.0,4.8,0.415,0.0,0.0,0.0,2.0,4.8,0.415,0.415,2.9,3.8,0.762,2.5,4.4,6.9,0.3,0.5,0.3,1.3,3.6,6.9,6.480475830984781
pachuza01,Zaza Pachulia,2004,2019,210.82,122.4699399,25.0,2010,ATL,NBA,C,11,0.0,14.6,1.6,3.2,0.514,0.0,0.0,0.0,1.6,3.2,0.514,0.514,1.4,2.2,0.625,1.7,1.7,3.5,0.3,0.2,0.6,0.8,3.1,4.6,4.121425904182979
pachuza01,Zaza Pachulia,2004,2019,210.82,122.4699399,26.0,2011,ATL,NBA,C,11,0.0,17.7,1.0,2.1,0.478,0.0,0.0,0.0,1.0,2.1,0.478,0.478,1.5,2.0,0.773,1.5,3.4,4.9,1.2,0.2,0.1,0.8,3.4,3.5,4.8091273367872285
pachuza01,Zaza Pachulia,2004,2019,210.82,122.4699399,30.0,2015,MIL,NBA,C,6,6.0,21.5,2.7,6.7,0.4,0.0,0.0,0.0,2.7,6.7,0.4,0.4,1.3,2.2,0.615,1.8,4.8,6.7,1.5,1.7,0.5,0.8,2.5,6.7,7.304257241814983
pachuza01,Zaza Pachulia,2004,2019,210.82,122.4699399,31.0,2016,DAL,NBA,C,5,4.0,22.4,1.8,4.8,0.375,0.0,0.0,0.0,1.8,4.8,0.375,0.375,3.0,3.4,0.882,2.0,3.4,5.4,3.2,0.6,0.2,0.4,2.6,6.6,9.459812695836145
pachuza01,Zaza Pachulia,2004,2019,210.82,122.4699399,32.0,2017,GSW,NBA,C,15,15.0,14.1,2.1,4.0,0.533,0.0,0.1,0.0,2.1,3.9,0.542,0.533,0.9,1.1,0.765,1.2,2.6,3.8,0.8,0.5,0.3,0.9,2.1,5.1,4.98480382940946
pachuza01,Zaza Pachulia,2004,2019,210.82,122.4699399,33.0,2018,GSW,NBA,C,7,0.0,3.7,0.6,1.0,0.571,0.0,0.0,0.0,0.6,1.0,0.571,0.571,1.3,1.7,0.75,0.9,0.9,1.7,0.1,0.4,0.1,0.4,0.1,2.4,2.8745707413324895
papanko01,Kostas Papanikolaou,2015,2016,203.2,102.05828325,24.0,2015,HOU,NBA,SF,8,0.0,2.6,0.1,0.5,0.25,0.0,0.4,0.0,0.1,0.1,1.0,0.25,0.1,0.3,0.5,0.0,0.3,0.3,0.0,0.0,0.0,0.6,0.5,0.4,0.5905650179261253
parkean01,Anthony Parker,1998,2012,198.12,97.52235955,31.0,2007,TOR,NBA,SG,6,6.0,40.0,4.3,10.3,0.419,1.3,3.3,0.4,3.0,7.0,0.429,0.484,5.2,6.5,0.795,0.5,4.8,5.3,1.0,1.5,0.3,1.2,3.0,15.2,11.187806810957538
parkean01,Anthony Parker,1998,2012,198.12,97.52235955,32.0,2008,TOR,NBA,SG,5,5.0,39.2,4.0,9.8,0.408,1.0,3.4,0.294,3.0,6.4,0.469,0.459,2.4,2.8,0.857,0.8,5.2,6.0,2.0,0.8,0.4,0.8,2.4,11.4,9.879041673157403
parkean01,Anthony Parker,1998,2012,198.12,97.52235955,34.0,2010,CLE,NBA,SG,11,11.0,30.1,2.7,5.8,0.469,1.8,4.0,0.455,0.9,1.8,0.5,0.625,1.0,1.4,0.733,0.1,2.3,2.4,1.3,0.8,0.3,1.0,1.5,8.3,6.17361938078012
parkeja01,Jabari Parker,2015,2022,203.2,111.13013065000001,22.0,2018,MIL,NBA,PF,7,0.0,23.9,4.0,8.9,0.452,0.9,2.7,0.316,3.1,6.1,0.512,0.5,1.1,1.9,0.615,1.1,5.0,6.1,1.4,1.0,0.6,0.9,2.1,10.0,8.33511448157695
parkeja01,Jabari Parker,2015,2022,203.2,111.13013065000001,25.0,2021,BOS,NBA,PF,4,0.0,14.8,3.3,5.3,0.619,0.5,1.3,0.4,2.8,4.0,0.688,0.667,1.5,2.0,0.75,0.5,3.3,3.8,0.5,0.0,0.8,1.5,1.8,8.5,6.741475649203482
parkesm01,Smush Parker,2003,2008,193.04,86.1825503,24.0,2006,LAL,NBA,PG,7,7.0,36.9,3.4,10.3,0.333,0.6,3.7,0.154,2.9,6.6,0.435,0.361,1.4,1.4,1.0,1.3,1.7,3.0,1.6,2.1,0.1,1.7,3.4,8.9,7.1925020167744105
parkesm01,Smush Parker,2003,2008,193.04,86.1825503,25.0,2007,LAL,NBA,PG,5,0.0,11.8,0.4,2.6,0.154,0.2,1.2,0.167,0.2,1.4,0.143,0.192,0.8,0.8,1.0,0.8,0.6,1.4,0.6,0.6,0.2,0.6,1.6,1.8,2.161446721864196
parisro01,Robert Parish,1977,1997,215.9,104.32624510000001,27.0,1981,BOS,NBA,C,17,0.0,28.9,6.4,12.9,0.493,0.0,0.0,0.0,6.4,12.9,0.493,0.493,2.3,3.4,0.672,2.9,5.6,8.6,1.1,1.2,2.3,2.6,4.4,15.0,11.696065448621319
parisro01,Robert Parish,1977,1997,215.9,104.32624510000001,28.0,1982,BOS,NBA,C,12,0.0,35.5,8.5,17.4,0.488,0.0,0.0,0.0,8.5,17.4,0.488,0.488,4.3,6.3,0.68,3.6,7.7,11.3,1.5,0.4,4.0,3.3,3.9,21.3,16.003015117447866
parisro01,Robert Parish,1977,1997,215.9,104.32624510000001,29.0,1983,BOS,NBA,C,7,0.0,35.6,6.1,12.7,0.483,0.0,0.0,0.0,6.1,12.7,0.483,0.483,2.4,2.9,0.85,3.0,7.6,10.6,1.3,0.7,1.3,2.4,2.6,14.7,12.320909401716232
parisro01,Robert Parish,1977,1997,215.9,104.32624510000001,30.0,1984,BOS,NBA,C,23,0.0,37.8,6.0,12.7,0.478,0.0,0.0,0.0,6.0,12.7,0.478,0.478,2.8,4.3,0.646,3.3,7.5,10.8,1.2,1.0,1.8,2.0,4.3,14.9,12.345256301133626
parisro01,Robert Parish,1977,1997,215.9,104.32624510000001,31.0,1985,BOS,NBA,C,21,21.0,38.2,6.5,13.1,0.493,0.0,0.0,0.0,6.5,13.1,0.493,0.493,4.1,5.3,0.784,2.7,7.7,10.4,1.5,1.0,1.6,2.4,3.2,17.1,14.319751716455254
parisro01,Robert Parish,1977,1997,215.9,104.32624510000001,32.0,1986,BOS,NBA,C,18,18.0,32.8,5.9,12.5,0.471,0.0,0.0,0.0,5.9,12.5,0.471,0.471,3.2,4.9,0.652,2.9,5.9,8.8,1.4,0.5,1.7,2.4,2.6,15.0,11.560218030351233
parisro01,Robert Parish,1977,1997,215.9,104.32624510000001,33.0,1987,BOS,NBA,C,21,21.0,35.0,7.1,12.5,0.567,0.0,0.0,0.0,7.1,12.5,0.569,0.567,3.8,4.9,0.767,2.8,6.6,9.4,1.3,0.9,1.7,1.8,3.8,18.0,15.446504219660262
parisro01,Robert Parish,1977,1997,215.9,104.32624510000001,34.0,1988,BOS,NBA,C,17,17.0,36.8,5.9,11.1,0.532,0.0,0.0,0.0,5.9,11.1,0.532,0.532,2.9,3.6,0.82,3.0,6.9,9.9,1.2,0.6,1.1,2.2,2.5,14.7,12.740553338344053
parisro01,Robert Parish,1977,1997,215.9,104.32624510000001,35.0,1989,BOS,NBA,C,3,3.0,37.3,6.7,14.7,0.455,0.0,0.0,0.0,6.7,14.7,0.455,0.455,2.3,3.0,0.778,2.0,6.7,8.7,2.0,1.3,0.7,2.0,1.7,15.7,12.696334681113067
parisro01,Robert Parish,1977,1997,215.9,104.32624510000001,36.0,1990,BOS,NBA,C,5,5.0,34.0,6.2,10.8,0.574,0.0,0.0,0.0,6.2,10.8,0.574,0.574,3.4,3.6,0.944,4.6,5.4,10.0,2.6,1.0,1.4,2.4,4.2,15.8,16.310126545350027
parisro01,Robert Parish,1977,1997,215.9,104.32624510000001,37.0,1991,BOS,NBA,C,10,10.0,29.6,5.8,9.7,0.598,0.0,0.0,0.0,5.8,9.7,0.598,0.598,4.2,6.1,0.689,3.3,5.9,9.2,0.6,0.8,0.7,1.6,3.4,15.8,13.413562297255284
parisro01,Robert Parish,1977,1997,215.9,104.32624510000001,38.0,1992,BOS,NBA,C,10,10.0,33.5,5.0,10.1,0.495,0.0,0.0,0.0,5.0,10.1,0.495,0.495,2.0,2.8,0.714,3.8,5.9,9.7,1.4,0.7,1.5,0.9,2.2,12.0,11.466148912221728
parisro01,Robert Parish,1977,1997,215.9,104.32624510000001,39.0,1993,BOS,NBA,C,4,4.0,36.5,7.8,14.3,0.544,0.0,0.0,0.0,7.8,14.3,0.544,0.544,1.5,1.8,0.857,3.3,6.3,9.5,1.3,0.3,1.5,1.5,3.5,17.0,14.177835895045797
parisro01,Robert Parish,1977,1997,215.9,104.32624510000001,41.0,1995,CHH,NBA,C,4,0.0,17.8,1.5,2.8,0.545,0.0,0.0,0.0,1.5,2.8,0.545,0.545,0.5,1.3,0.4,1.0,1.3,2.3,0.3,0.0,0.8,0.3,0.5,3.5,3.1918864588842264
pargoja01,Jannero Pargo,2003,2015,185.42,79.37866475,23.0,2003,LAL,NBA,PG,11,0.0,11.7,0.7,2.2,0.333,0.4,1.4,0.267,0.4,0.8,0.444,0.417,0.3,0.4,0.75,0.3,0.5,0.8,1.3,0.7,0.1,0.6,2.0,2.1,2.641312009996067
pargoja01,Jannero Pargo,2003,2015,185.42,79.37866475,25.0,2005,CHI,NBA,PG,5,0.0,15.2,3.6,10.2,0.353,2.6,6.4,0.406,1.0,3.8,0.263,0.48,0.6,1.0,0.6,0.2,0.8,1.0,2.0,0.6,0.0,1.6,2.8,10.4,6.049570849987118
pargoja01,Jannero Pargo,2003,2015,185.42,79.37866475,26.0,2006,CHI,NBA,PG,5,0.0,3.8,1.0,2.4,0.417,0.6,1.0,0.6,0.4,1.4,0.286,0.542,0.8,1.0,0.8,0.2,1.0,1.2,0.6,0.0,0.0,0.6,0.0,3.4,2.6943021112187586
pargoja01,Jannero Pargo,2003,2015,185.42,79.37866475,28.0,2008,NOH,NBA,SG,12,0.0,22.1,3.8,9.7,0.388,1.3,3.6,0.349,2.5,6.1,0.411,0.453,1.4,2.0,0.708,0.4,2.1,2.5,2.3,1.0,0.2,0.9,1.8,10.2,7.76400147168824
pargoja01,Jannero Pargo,2003,2015,185.42,79.37866475,32.0,2012,ATL,NBA,PG,5,0.0,9.2,1.2,4.2,0.286,0.8,2.4,0.333,0.4,1.8,0.222,0.381,0.0,0.0,0.0,0.2,0.8,1.0,1.2,0.4,0.0,0.6,1.0,3.2,2.49754581700587
parketo01,Tony Parker,2002,2019,187.96,83.91458845000001,19.0,2002,SAS,NBA,PG,10,10.0,34.1,6.2,13.6,0.456,1.0,2.7,0.37,5.2,10.9,0.477,0.493,2.1,2.8,0.75,0.5,2.4,2.9,4.0,0.9,0.1,2.2,2.2,15.5,12.278741604715123
parketo01,Tony Parker,2002,2019,187.96,83.91458845000001,20.0,2003,SAS,NBA,PG,24,24.0,33.9,5.6,14.0,0.403,0.6,2.3,0.268,5.0,11.6,0.43,0.425,2.8,3.9,0.713,0.3,2.4,2.8,3.5,0.9,0.1,2.0,2.1,14.7,10.882162823854484
parketo01,Tony Parker,2002,2019,187.96,83.91458845000001,21.0,2004,SAS,NBA,PG,10,10.0,38.6,7.2,16.8,0.429,1.7,4.3,0.395,5.5,12.5,0.44,0.479,2.3,3.5,0.657,0.5,1.6,2.1,7.0,1.3,0.1,3.1,1.5,18.4,15.746790578868998
parketo01,Tony Parker,2002,2019,187.96,83.91458845000001,22.0,2005,SAS,NBA,PG,23,23.0,37.3,7.2,15.9,0.454,0.4,2.1,0.188,6.8,13.8,0.494,0.466,2.4,3.8,0.632,0.6,2.3,2.9,4.3,0.7,0.1,3.1,3.0,17.2,12.90368498763407
parketo01,Tony Parker,2002,2019,187.96,83.91458845000001,23.0,2006,SAS,NBA,PG,13,13.0,36.5,8.0,17.4,0.46,0.2,0.7,0.222,7.8,16.7,0.47,0.465,4.9,6.1,0.81,0.6,3.0,3.6,3.8,1.0,0.1,3.1,2.4,21.1,15.690379282470607
parketo01,Tony Parker,2002,2019,187.96,83.91458845000001,24.0,2007,SAS,NBA,PG,20,20.0,37.6,8.4,17.5,0.48,0.4,1.1,0.333,8.1,16.5,0.489,0.49,3.6,5.3,0.679,0.7,2.7,3.4,5.8,1.1,0.0,3.3,1.7,20.8,17.063971698444146
parketo01,Tony Parker,2002,2019,187.96,83.91458845000001,25.0,2008,SAS,NBA,PG,17,17.0,38.5,8.9,18.0,0.497,0.4,1.2,0.35,8.5,16.8,0.507,0.508,4.1,5.5,0.753,0.6,3.1,3.7,6.1,0.9,0.1,2.9,2.2,22.4,18.939011441590946
parketo01,Tony Parker,2002,2019,187.96,83.91458845000001,26.0,2009,SAS,NBA,PG,5,5.0,36.2,11.8,21.6,0.546,0.6,2.8,0.214,11.2,18.8,0.596,0.56,4.4,6.2,0.71,0.2,4.0,4.2,6.8,1.2,0.2,4.2,2.6,28.6,24.057155221457705
parketo01,Tony Parker,2002,2019,187.96,83.91458845000001,27.0,2010,SAS,NBA,PG,10,2.0,33.5,7.3,15.4,0.474,0.2,0.3,0.667,7.1,15.1,0.47,0.481,2.5,4.2,0.595,0.9,2.9,3.8,5.4,0.6,0.0,2.2,2.0,17.3,14.868123673848917
parketo01,Tony Parker,2002,2019,187.96,83.91458845000001,28.0,2011,SAS,NBA,PG,6,6.0,36.8,7.2,15.5,0.462,0.2,1.3,0.125,7.0,14.2,0.494,0.468,5.2,6.8,0.756,0.2,2.5,2.7,5.2,1.3,0.3,3.3,1.7,19.7,16.442280079617902
parketo01,Tony Parker,2002,2019,187.96,83.91458845000001,29.0,2012,SAS,NBA,PG,14,14.0,36.1,7.3,16.1,0.453,0.5,1.5,0.333,6.8,14.6,0.466,0.469,5.1,6.3,0.807,0.6,3.0,3.6,6.8,0.9,0.0,3.1,1.6,20.1,18.376392628438236
parketo01,Tony Parker,2002,2019,187.96,83.91458845000001,30.0,2013,SAS,NBA,PG,21,21.0,36.4,8.0,17.4,0.458,0.5,1.5,0.355,7.4,15.9,0.467,0.473,4.1,5.3,0.777,0.7,2.6,3.2,7.0,1.1,0.1,2.5,1.2,20.6,18.591969807650777
parketo01,Tony Parker,2002,2019,187.96,83.91458845000001,31.0,2014,SAS,NBA,PG,23,23.0,31.3,7.3,15.0,0.486,0.6,1.5,0.371,6.7,13.5,0.498,0.504,2.2,3.0,0.729,0.2,1.7,2.0,4.8,0.7,0.1,2.7,1.6,17.4,13.764231609386792
parketo01,Tony Parker,2002,2019,187.96,83.91458845000001,32.0,2015,SAS,NBA,PG,7,7.0,30.0,4.7,13.0,0.363,0.0,1.3,0.0,4.7,11.7,0.402,0.363,1.4,2.4,0.588,0.6,2.7,3.3,3.6,0.3,0.0,1.6,2.0,10.9,8.925240693195512
parketo01,Tony Parker,2002,2019,187.96,83.91458845000001,33.0,2016,SAS,NBA,PG,10,10.0,26.4,4.4,9.8,0.449,0.4,1.6,0.25,4.0,8.2,0.488,0.469,1.2,1.4,0.857,0.1,2.1,2.2,5.3,0.6,0.2,1.8,1.5,10.4,11.069187446850908
parketo01,Tony Parker,2002,2019,187.96,83.91458845000001,34.0,2017,SAS,NBA,PG,8,8.0,26.4,6.4,12.1,0.526,1.4,2.4,0.579,5.0,9.8,0.513,0.582,1.8,1.8,1.0,0.3,2.3,2.5,3.1,0.5,0.0,1.5,1.3,15.9,13.03829072854351
parketo01,Tony Parker,2002,2019,187.96,83.91458845000001,35.0,2018,SAS,NBA,PG,5,0.0,13.4,2.8,7.4,0.378,0.0,1.0,0.0,2.8,6.4,0.438,0.378,1.0,1.4,0.714,0.0,0.8,0.8,1.2,0.4,0.0,0.8,0.4,6.6,4.504493116227687
parksch02,Cherokee Parks,1996,2004,210.82,106.59420695,29.0,2002,SAS,NBA,C,5,0.0,8.6,0.8,2.8,0.286,0.0,0.0,0.0,0.8,2.8,0.286,0.286,0.0,0.2,0.0,0.6,1.6,2.2,0.0,0.0,0.4,0.4,1.2,1.6,1.614079063637922
parsoch01,Chandler Parsons,2012,2020,205.74,104.32624510000001,24.0,2013,HOU,NBA,SF,6,6.0,39.7,7.0,15.5,0.452,2.7,6.7,0.4,4.3,8.8,0.491,0.538,1.5,2.3,0.643,1.2,5.3,6.5,3.7,0.2,0.3,3.0,3.2,18.2,13.231607642197611
parsoch01,Chandler Parsons,2012,2020,205.74,104.32624510000001,25.0,2014,HOU,NBA,SF,6,6.0,41.7,7.7,17.5,0.438,2.2,6.0,0.361,5.5,11.5,0.478,0.5,1.8,2.5,0.733,1.0,5.8,6.8,2.3,0.7,0.3,0.8,3.2,19.3,13.612245406806071
pattela01,Lamar Patterson,2016,2017,195.57999999999998,102.05828325,24.0,2016,ATL,NBA,SG,4,0.0,5.0,0.5,1.8,0.286,0.3,0.8,0.333,0.3,1.0,0.25,0.357,0.3,0.3,1.0,0.0,1.3,1.3,0.8,0.3,0.0,1.0,0.3,1.5,1.663352079140944
paulch01,Chris Paul,2006,2022,182.88,79.37866475,22.0,2008,NOH,NBA,PG,12,12.0,40.5,9.3,18.4,0.502,0.4,1.8,0.238,8.8,16.7,0.53,0.514,5.2,6.6,0.785,1.3,3.6,4.9,11.3,2.3,0.2,1.8,3.6,24.1,27.771420959048392
paulch01,Chris Paul,2006,2022,182.88,79.37866475,23.0,2009,NOH,NBA,PG,5,5.0,40.2,6.0,14.6,0.411,1.0,3.2,0.313,5.0,11.4,0.439,0.445,3.6,4.2,0.857,0.8,3.6,4.4,10.4,1.6,0.0,4.8,1.6,16.6,19.497325150886184
paulch01,Chris Paul,2006,2022,182.88,79.37866475,25.0,2011,NOH,NBA,PG,6,6.0,41.7,7.0,12.8,0.545,1.5,3.2,0.474,5.5,9.7,0.569,0.604,6.5,8.2,0.796,0.5,6.2,6.7,11.5,1.8,0.0,3.7,1.8,22.0,27.107138452124538
paulch01,Chris Paul,2006,2022,182.88,79.37866475,26.0,2012,LAC,NBA,PG,11,11.0,38.5,6.4,14.9,0.427,1.2,3.5,0.333,5.2,11.4,0.456,0.466,3.7,4.3,0.872,0.5,4.5,5.1,7.9,2.7,0.1,3.9,2.7,17.6,18.66631126618125
paulch01,Chris Paul,2006,2022,182.88,79.37866475,27.0,2013,LAC,NBA,PG,6,6.0,37.3,8.2,15.3,0.533,1.0,3.2,0.316,7.2,12.2,0.589,0.565,5.5,6.2,0.892,0.5,3.5,4.0,6.3,1.8,0.0,1.5,2.8,22.8,22.520758829778273
paulch01,Chris Paul,2006,2022,182.88,79.37866475,28.0,2014,LAC,NBA,PG,13,13.0,36.3,7.1,15.2,0.467,2.5,5.4,0.457,4.6,9.8,0.472,0.548,3.2,4.1,0.774,0.9,3.3,4.2,10.3,2.8,0.0,3.0,3.8,19.8,22.606819266151103
paulch01,Chris Paul,2006,2022,182.88,79.37866475,29.0,2015,LAC,NBA,PG,12,12.0,37.1,7.9,15.8,0.503,2.3,5.4,0.415,5.7,10.3,0.548,0.574,4.0,4.3,0.941,0.6,3.8,4.4,8.8,1.8,0.3,2.2,3.1,22.1,23.6017624402889
